EntrezID	GeneSymbol	Synonyms	GeneName	Chromosome
5609	MAP2K7	Jnkk2|MAPKK7|MKK7|PRKMK7|SAPKK-4|SAPKK4	mitogen-activated protein kinase kinase 7	chr19
5610	EIF2AK2	EIF2AK1|PKR|PRKR	eukaryotic translation initiation factor 2-alpha kinase 2	chr2
5611	DNAJC3	ERdj6|HP58|P58|P58IPK|PRKRI	DnaJ (Hsp40) homolog, subfamily C, member 3	chr13
5612	PRKRIR	DAP4|P52rIPK|THAP0|THAP12	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)	chr11
5613	PRKX	PKX1	protein kinase, X-linked	chrX
5616	PRKY	PRKXP3|PRKYP	protein kinase, Y-linked, pseudogene	chrY
5617	PRL	-	prolactin	chr6
5618	PRLR	hPRLrI	prolactin receptor	chr5
5619	PRM1	CT94.1|P1	protamine 1	chr16
5620	PRM2	CT94.2	protamine 2	chr16
5621	PRNP	ASCR|AltPrP|CD230|CJD|GSS|KURU|PRIP|PrP|PrP27-30|PrP33-35C|PrPc|p27-30	prion protein	chr20
5623	PSPN	PSP	persephin	chr19
5624	PROC	APC|PC|PROC1|THPH3|THPH4	protein C (inactivator of coagulation factors Va and VIIIa)	chr2
5625	PRODH	HSPOX2|PIG6|POX|PRODH1|PRODH2|TP53I6	proline dehydrogenase (oxidase) 1	chr22
5626	PROP1	CPHD2|PROP-1	PROP paired-like homeobox 1	chr5
5627	PROS1	PROS|PS21|PS22|PS23|PS24|PS25|PSA|THPH5|THPH6	protein S (alpha)	chr3
5629	PROX1	-	prospero homeobox 1	chr1
5630	PRPH	NEF4|PRPH1	peripherin	chr12
5631	PRPS1	ARTS|CMTX5|DFN2|DFNX1|PPRibP|PRS-I|PRSI	phosphoribosyl pyrophosphate synthetase 1	chrX
5634	PRPS2	PRSII	phosphoribosyl pyrophosphate synthetase 2	chrX
5635	PRPSAP1	PAP39	phosphoribosyl pyrophosphate synthetase-associated protein 1	chr17
5636	PRPSAP2	PAP41	phosphoribosyl pyrophosphate synthetase-associated protein 2	chr17
5638	PRRG1	PRGP1	proline rich Gla (G-carboxyglutamic acid) 1	chrX
5639	PRRG2	PRGP2	proline rich Gla (G-carboxyglutamic acid) 2	chr19
5641	LGMN	AEP|LGMN1|PRSC1	legumain	chr14
5644	PRSS1	TRP1|TRY1|TRY4|TRYP1	protease, serine, 1 (trypsin 1)	chr7
5646	PRSS3	MTG|PRSS4|T9|TRY3|TRY4	protease, serine, 3	chr9
5648	MASP1	3MC1|CRARF|CRARF1|MAP1|MASP|MASP3|MAp44|PRSS5|RaRF	mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor)	chr3
5649	RELN	LIS2|PRO1598|RL	reelin	chr7
5650	KLK7	PRSS6|SCCE|hK7	kallikrein-related peptidase 7	chr19
5652	PRSS8	CAP1|PROSTASIN	protease, serine, 8	chr16
5653	KLK6	Bssp|Klk7|PRSS18|PRSS9|SP59|hK6	kallikrein-related peptidase 6	chr19
5654	HTRA1	ARMD7|CARASIL|HtrA|L56|ORF480|PRSS11	HtrA serine peptidase 1	chr10
5655	KLK10	NES1|PRSSL1	kallikrein-related peptidase 10	chr19
5657	PRTN3	ACPA|AGP7|C-ANCA|CANCA|MBN|MBT|NP-4|NP4|P29|PR-3|PR3	proteinase 3	chr19
5660	PSAP	GLBA|SAP1	prosaposin	chr10
5662	PSD	EFA6|EFA6A|PSD1|TYL	pleckstrin and Sec7 domain containing	chr10
5663	PSEN1	AD3|FAD|PS-1|PS1|S182	presenilin 1	chr14
5664	PSEN2	AD3L|AD4|CMD1V|PS2|STM2	presenilin 2 (Alzheimer disease 4)	chr1
5669	PSG1	B1G1|CD66f|DHFRP2|FL-NCA-1/2|PBG1|PS-beta-C/D|PS-beta-G-1|PSBG-1|PSBG1|PSG95|PSGGA|PSGIIA|SP1	pregnancy specific beta-1-glycoprotein 1	chr19
5670	PSG2	CEA|PSBG2|PSG1	pregnancy specific beta-1-glycoprotein 2	chr19
5671	PSG3	-	pregnancy specific beta-1-glycoprotein 3	chr19
5672	PSG4	PSG9	pregnancy specific beta-1-glycoprotein 4	chr19
5673	PSG5	FL-NCA-3|PSG	pregnancy specific beta-1-glycoprotein 5	chr19
5675	PSG6	PSBG-10|PSBG-12|PSBG-6|PSG10|PSGGB	pregnancy specific beta-1-glycoprotein 6	chr19
5678	PSG9	PS34|PSBG-11|PSBG-9|PSG11|PSGII	pregnancy specific beta-1-glycoprotein 9	chr19
5680	PSG11	PSBG-11|PSBG-13|PSG13|PSG14	pregnancy specific beta-1-glycoprotein 11	chr19
5681	PSKH1	-	protein serine kinase H1	chr16
5682	PSMA1	HC2|NU|PROS30	proteasome (prosome, macropain) subunit, alpha type, 1	chr11
5683	PSMA2	HC3|MU|PMSA2|PSC2	proteasome (prosome, macropain) subunit, alpha type, 2	chr7
5684	PSMA3	HC8|PSC3	proteasome (prosome, macropain) subunit, alpha type, 3	chr14
5685	PSMA4	HC9|HsT17706|PSC9	proteasome (prosome, macropain) subunit, alpha type, 4	chr15
5686	PSMA5	PSC5|ZETA	proteasome (prosome, macropain) subunit, alpha type, 5	chr1
5688	PSMA7	C6|HSPC|RC6-1|XAPC7	proteasome (prosome, macropain) subunit, alpha type, 7	chr20
5689	PSMB1	HC5|PMSB1|PSC5	proteasome (prosome, macropain) subunit, beta type, 1	chr6
5690	PSMB2	HC7-I	proteasome (prosome, macropain) subunit, beta type, 2	chr1
5691	PSMB3	HC10-II	proteasome (prosome, macropain) subunit, beta type, 3	chr17
5692	PSMB4	HN3|HsN3|PROS-26|PROS26	proteasome (prosome, macropain) subunit, beta type, 4	chr1
5693	PSMB5	LMPX|MB1|X	proteasome (prosome, macropain) subunit, beta type, 5	chr14
5694	PSMB6	DELTA|LMPY|Y	proteasome (prosome, macropain) subunit, beta type, 6	chr17
5695	PSMB7	Z	proteasome (prosome, macropain) subunit, beta type, 7	chr9
5696	PSMB8	ALDD|D6S216|D6S216E|JMP|LMP7|NKJO|PSMB5i|RING10	proteasome (prosome, macropain) subunit, beta type, 8	chr6
5697	PYY	PYY-I|PYY1	peptide YY	chr17
5698	PSMB9	LMP2|PSMB6i|RING12|beta1i	proteasome (prosome, macropain) subunit, beta type, 9	chr6
5700	PSMC1	P26S4|S4|p56	proteasome (prosome, macropain) 26S subunit, ATPase, 1	chr14
5701	PSMC2	MSS1|Nbla10058|S7	proteasome (prosome, macropain) 26S subunit, ATPase, 2	chr7
5702	PSMC3	TBP1	proteasome (prosome, macropain) 26S subunit, ATPase, 3	chr11
5704	PSMC4	MIP224|RPT3|S6|TBP-7|TBP7	proteasome (prosome, macropain) 26S subunit, ATPase, 4	chr19
5705	PSMC5	S8|SUG-1|SUG1|TBP10|TRIP1|p45|p45/SUG	proteasome (prosome, macropain) 26S subunit, ATPase, 5	chr17
5706	PSMC6	CADP44|P44|SUG2|p42	proteasome (prosome, macropain) 26S subunit, ATPase, 6	chr14
5707	PSMD1	P112|Rpn2|S1	proteasome (prosome, macropain) 26S subunit, non-ATPase, 1	chr2
5708	PSMD2	P97|RPN1|S2|TRAP2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2	chr3
5709	PSMD3	P58|RPN3|S3|TSTA2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3	chr17
5710	PSMD4	AF|AF-1|ASF|MCB1|Rpn10|S5A|pUB-R5	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4	chr1
5711	PSMD5	S5B	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5	chr9
5713	PSMD7	MOV34|P40|Rpn8|S12	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7	chr16
5714	PSMD8	HIP6|HYPF|Nin1p|Rpn12|S14|p31	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8	chr19
5715	PSMD9	Rpn4|p27	proteasome (prosome, macropain) 26S subunit, non-ATPase, 9	chr12
5716	PSMD10	dJ889N15.2|p28|p28(GANK)	proteasome (prosome, macropain) 26S subunit, non-ATPase, 10	chrX
5717	PSMD11	Rpn6|S9|p44.5	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	chr17
5718	PSMD12	Rpn5|p55	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12	chr17
5719	PSMD13	HSPC027|Rpn9|S11|p40.5	proteasome (prosome, macropain) 26S subunit, non-ATPase, 13	chr11
5720	PSME1	IFI5111|PA28A|PA28alpha|REGalpha	proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)	chr14
5721	PSME2	PA28B|PA28beta|REGbeta	proteasome (prosome, macropain) activator subunit 2 (PA28 beta)	chr14
5723	PSPH	PSP|PSPHD	phosphoserine phosphatase	chr7
5724	PTAFR	PAFR	platelet-activating factor receptor	chr1
5725	PTBP1	HNRNP-I|HNRNPI|HNRPI|PTB|PTB-1|PTB-T|PTB2|PTB3|PTB4|pPTB	polypyrimidine tract binding protein 1	chr19
5727	PTCH1	BCNS|HPE7|NBCCS|PTC|PTC1|PTCH|PTCH11	patched 1	chr9
5728	PTEN	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	phosphatase and tensin homolog	chr10
5729	PTGDR	AS1|ASRT1|DP|DP1|PTGDR1	prostaglandin D2 receptor (DP)	chr14
5730	PTGDS	L-PGDS|LPGDS|PDS|PGD2|PGDS|PGDS2	prostaglandin D2 synthase 21kDa (brain)	chr9
5731	PTGER1	EP1	prostaglandin E receptor 1 (subtype EP1), 42kDa	chr19
5732	PTGER2	EP2	prostaglandin E receptor 2 (subtype EP2), 53kDa	chr14
5733	PTGER3	EP3|EP3-I|EP3-II|EP3-III|EP3-IV|EP3e|PGE2-R	prostaglandin E receptor 3 (subtype EP3)	chr1
5734	PTGER4	EP4|EP4R	prostaglandin E receptor 4 (subtype EP4)	chr5
5737	PTGFR	FP	prostaglandin F receptor (FP)	chr1
5739	PTGIR	IP|PRIPR	prostaglandin I2 (prostacyclin) receptor (IP)	chr19
5740	PTGIS	CYP8|CYP8A1|PGIS|PTGI	prostaglandin I2 (prostacyclin) synthase	chr20
5741	PTH	PTH1	parathyroid hormone	chr11
5742	PTGS1	COX1|COX3|PCOX1|PES-1|PGG/HS|PGHS-1|PGHS1|PHS1|PTGHS	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)	chr9
5743	PTGS2	COX-2|COX2|GRIPGHS|PGG/HS|PGHS-2|PHS-2|hCox-2	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	chr1
5744	PTHLH	BDE2|HHM|PLP|PTHR|PTHRP	parathyroid hormone-like hormone	chr12
5747	PTK2	FADK|FAK|FAK1|FRNK|PPP1R71|p125FAK|pp125FAK	protein tyrosine kinase 2	chr8
5754	PTK7	CCK-4|CCK4	protein tyrosine kinase 7	chr6
5756	TWF1	A6|PTK9	twinfilin actin-binding protein 1	chr12
5757	PTMA	TMSA	prothymosin, alpha	chr2
5763	PTMS	ParaT	parathymosin	chr12
5764	PTN	HARP|HBGF8|HBNF|NEGF1	pleiotrophin	chr7
5768	QSOX1	Q6|QSCN6	quiescin Q6 sulfhydryl oxidase 1	chr1
5770	PTPN1	PTP1B	protein tyrosine phosphatase, non-receptor type 1	chr20
5771	PTPN2	PTN2|PTPT|TC-PTP|TCELLPTP|TCPTP	protein tyrosine phosphatase, non-receptor type 2	chr18
5774	PTPN3	PTP-H1|PTPH1	protein tyrosine phosphatase, non-receptor type 3	chr9
5775	PTPN4	MEG|PTPMEG|PTPMEG1	protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)	chr2
5777	PTPN6	HCP|HCPH|HPTP1C|PTP-1C|SH-PTP1|SHP-1|SHP-1L|SHP1	protein tyrosine phosphatase, non-receptor type 6	chr12
5778	PTPN7	BPTP-4|HEPTP|LC-PTP|LPTP|PTPNI	protein tyrosine phosphatase, non-receptor type 7	chr1
5780	PTPN9	MEG2|PTPMEG2	protein tyrosine phosphatase, non-receptor type 9	chr15
5781	PTPN11	BPTP3|CFC|NS1|PTP-1D|PTP2C|SH-PTP2|SH-PTP3|SHP2	protein tyrosine phosphatase, non-receptor type 11	chr12
5782	PTPN12	PTP-PEST|PTPG1	protein tyrosine phosphatase, non-receptor type 12	chr7
5783	PTPN13	FAP-1|PNP1|PTP-BAS|PTP-BL|PTP1E|PTPL1|PTPLE|hPTP1E	protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase)	chr4
5784	PTPN14	PEZ|PTP36	protein tyrosine phosphatase, non-receptor type 14	chr1
5786	PTPRA	HEPTP|HLPR|HPTPA|HPTPalpha|LRP|PTPA|PTPRL2|R-PTP-alpha|RPTPA	protein tyrosine phosphatase, receptor type, A	chr20
5787	PTPRB	HPTP-BETA|HPTPB|PTPB|R-PTP-BETA|VEPTP	protein tyrosine phosphatase, receptor type, B	chr12
5788	PTPRC	B220|CD45|CD45R|GP180|L-CA|LCA|LY5|T200	protein tyrosine phosphatase, receptor type, C	chr1
5789	PTPRD	HPTP|HPTPD|HPTPDELTA|PTPD|RPTPDELTA	protein tyrosine phosphatase, receptor type, D	chr9
5790	PTPRCAP	CD45-AP|LPAP	protein tyrosine phosphatase, receptor type, C-associated protein	chr11
5791	PTPRE	HPTPE|PTPE|R-PTP-EPSILON	protein tyrosine phosphatase, receptor type, E	chr10
5792	PTPRF	LAR	protein tyrosine phosphatase, receptor type, F	chr1
5793	PTPRG	HPTPG|PTPG|R-PTP-GAMMA|RPTPG	protein tyrosine phosphatase, receptor type, G	chr3
5794	PTPRH	SAP1	protein tyrosine phosphatase, receptor type, H	chr19
5795	PTPRJ	CD148|DEP1|HPTPeta|R-PTP-ETA|SCC1	protein tyrosine phosphatase, receptor type, J	chr11
5796	PTPRK	R-PTP-kappa	protein tyrosine phosphatase, receptor type, K	chr6
5797	PTPRM	PTPRL1|R-PTP-MU|RPTPM|RPTPU|hR-PTPu	protein tyrosine phosphatase, receptor type, M	chr18
5798	PTPRN	IA-2|IA-2/PTP|IA2|ICA512|R-PTP-N	protein tyrosine phosphatase, receptor type, N	chr2
5799	PTPRN2	IA-2beta|IAR|ICAAR|PTPRP|R-PTP-N2	protein tyrosine phosphatase, receptor type, N polypeptide 2	chr7
5800	PTPRO	GLEPP1|NPHS6|PTP-OC|PTP-U2|PTPROT|PTPU2|R-PTP-O	protein tyrosine phosphatase, receptor type, O	chr12
5801	PTPRR	EC-PTP|PCPTP1|PTP-SL|PTPBR7|PTPRQ	protein tyrosine phosphatase, receptor type, R	chr12
5802	PTPRS	PTPSIGMA	protein tyrosine phosphatase, receptor type, S	chr19
5803	PTPRZ1	HPTPZ|HPTPzeta|PTP-ZETA|PTP18|PTPRZ|PTPZ|R-PTP-zeta-2|RPTPB|RPTPbeta|phosphacan	protein tyrosine phosphatase, receptor-type, Z polypeptide 1	chr7
5805	PTS	PTPS	6-pyruvoyltetrahydropterin synthase	chr11
5806	PTX3	TNFAIP5|TSG-14	pentraxin 3, long	chr3
5810	RAD1	HRAD1|REC1	RAD1 homolog (S. pombe)	chr5
5813	PURA	PUR-ALPHA|PUR1|PURALPHA	purine-rich element binding protein A	chr5
5816	PVALB	D22S749	parvalbumin	chr22
5817	PVR	CD155|HVED|NECL5|Necl-5|PVS|TAGE4	poliovirus receptor	chr19
5818	PVRL1	CD111|CLPED1|ED4|HIgR|HVEC|OFC7|PRR|PRR1|PVRR|PVRR1|SK-12|nectin-1	poliovirus receptor-related 1 (herpesvirus entry mediator C)	chr11
5819	PVRL2	CD112|HVEB|PRR2|PVRR2	poliovirus receptor-related 2 (herpesvirus entry mediator B)	chr19
5822	PWP2	EHOC-17|PWP2H|UTP1	PWP2 periodic tryptophan protein homolog (yeast)	chr21
5824	PEX19	D1S2223E|HK33|PBD12A|PMP1|PMPI|PXF|PXMP1	peroxisomal biogenesis factor 19	chr1
5825	ABCD3	ABC43|PMP70|PXMP1|ZWS2	ATP-binding cassette, sub-family D (ALD), member 3	chr1
5826	ABCD4	ABC41|EST352188|MAHCJ|P70R|P79R|PMP69|PXMP1L	ATP-binding cassette, sub-family D (ALD), member 4	chr14
5827	PXMP2	PMP22	peroxisomal membrane protein 2, 22kDa	chr12
5829	PXN	-	paxillin	chr12
5830	PEX5	PBD2A|PBD2B|PTS1-BP|PTS1R|PXR1	peroxisomal biogenesis factor 5	chr12
5831	PYCR1	ARCL2B|ARCL3B|P5C|P5CR|PIG45|PP222|PRO3|PYCR	pyrroline-5-carboxylate reductase 1	chr17
5832	ALDH18A1	ARCL3A|GSAS|P5CS|PYCS	aldehyde dehydrogenase 18 family, member A1	chr10
5833	PCYT2	ET	phosphate cytidylyltransferase 2, ethanolamine	chr17
5834	PYGB	GPBB	phosphorylase, glycogen; brain	chr20
5836	PYGL	GSD6	phosphorylase, glycogen, liver	chr14
5837	PYGM	-	phosphorylase, glycogen, muscle	chr11
5858	PZP	CPAMD6	pregnancy-zone protein	chr12
5859	QARS	GLNRS|PRO2195	glutaminyl-tRNA synthetase	chr3
5860	QDPR	DHPR|PKU2|SDR33C1	quinoid dihydropteridine reductase	chr4
5861	RAB1A	RAB1|YPT1	RAB1A, member RAS oncogene family	chr2
5862	RAB2A	LHX|RAB2	RAB2A, member RAS oncogene family	chr8
5863	RGL2	HKE1.5|KE1.5|RAB2L	ral guanine nucleotide dissociation stimulator-like 2	chr6
5864	RAB3A	-	RAB3A, member RAS oncogene family	chr19
5865	RAB3B	-	RAB3B, member RAS oncogene family	chr1
5866	RAB3IL1	GRAB	RAB3A interacting protein (rabin3)-like 1	chr11
5867	RAB4A	HRES-1/RAB4|RAB4	RAB4A, member RAS oncogene family	chr1
5868	RAB5A	RAB5	RAB5A, member RAS oncogene family	chr3
5869	RAB5B	-	RAB5B, member RAS oncogene family	chr12
5870	RAB6A	RAB6	RAB6A, member RAS oncogene family	chr11
5871	MAP4K2	BL44|GCK|RAB8IP	mitogen-activated protein kinase kinase kinase kinase 2	chr11
5873	RAB27A	GS2|HsT18676|RAB27|RAM	RAB27A, member RAS oncogene family	chr15
5874	RAB27B	C25KG	RAB27B, member RAS oncogene family	chr18
5875	RABGGTA	PTAR3	Rab geranylgeranyltransferase, alpha subunit	chr14
5876	RABGGTB	GGTB	Rab geranylgeranyltransferase, beta subunit	chr1
5877	RABIF	MSS4|RASGFR3|RASGRF3	RAB interacting factor	chr1
5878	RAB5C	L1880|RAB5CL|RAB5L|RABL	RAB5C, member RAS oncogene family	chr17
5879	RAC1	Rac-1|TC-25|p21-Rac1	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	chr7
5880	RAC2	EN-7|Gx|HSPC022|p21-Rac2	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)	chr22
5881	RAC3	-	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)	chr17
5883	RAD9A	RAD9	RAD9 homolog A (S. pombe)	chr11
5884	RAD17	CCYC|HRAD17|R24L|RAD17SP|RAD24	RAD17 homolog (S. pombe)	chr5
5885	RAD21	CDLS4|HR21|HRAD21|MCD1|NXP1|SCC1|hHR21	RAD21 homolog (S. pombe)	chr8
5886	RAD23A	HHR23A|HR23A	RAD23 homolog A (S. cerevisiae)	chr19
5887	RAD23B	HHR23B|HR23B|P58	RAD23 homolog B (S. cerevisiae)	chr9
5888	RAD51	BRCC5|HRAD51|HsRad51|HsT16930|MRMV2|RAD51A|RECA	RAD51 recombinase	chr15
5889	RAD51C	BROVCA3|FANCO|R51H3|RAD51L2	RAD51 paralog C	chr17
5891	RAGE	RAGE|RAGE-1|RAGE1	MOK protein kinase	chr14
5893	RAD52	-	RAD52 homolog (S. cerevisiae)	chr12
5894	RAF1	CRAF|NS5|Raf-1|c-Raf	v-raf-1 murine leukemia viral oncogene homolog 1	chr3
5896	RAG1	RAG-1|RNF74	recombination activating gene 1	chr11
5897	RAG2	RAG-2	recombination activating gene 2	chr11
5898	RALA	RAL	v-ral simian leukemia viral oncogene homolog A (ras related)	chr7
5899	RALB	-	v-ral simian leukemia viral oncogene homolog B	chr2
5900	RALGDS	RGDS|RGF|RalGEF	ral guanine nucleotide dissociation stimulator	chr9
5901	RAN	ARA24|Gsp1|TC4	RAN, member RAS oncogene family	chr12
5902	RANBP1	HTF9A	RAN binding protein 1	chr22
5903	RANBP2	ANE1|IIAE3|NUP358|TRP1|TRP2	RAN binding protein 2	chr2
5905	RANGAP1	Fug1|RANGAP|SD	Ran GTPase activating protein 1	chr22
5906	RAP1A	KREV-1|KREV1|RAP1|SMGP21	RAP1A, member of RAS oncogene family	chr1
5909	RAP1GAP	RAP1GA1|RAP1GAP1|RAP1GAPII|RAPGAP	RAP1 GTPase activating protein	chr1
5910	RAP1GDS1	GDS1|SmgGDS	RAP1, GTP-GDP dissociation stimulator 1	chr4
5911	RAP2A	K-REV|KREV|RAP2|RbBP-30	RAP2A, member of RAS oncogene family	chr13
5912	RAP2B	-	RAP2B, member of RAS oncogene family	chr3
5913	RAPSN	RAPSYN|RNF205	receptor-associated protein of the synapse	chr11
5914	RARA	NR1B1|RAR	retinoic acid receptor, alpha	chr17
5915	RARB	HAP|NR1B2|RRB2	retinoic acid receptor, beta	chr3
5916	RARG	NR1B3|RARC	retinoic acid receptor, gamma	chr12
5917	RARS	ArgRS|DALRD1	arginyl-tRNA synthetase	chr5
5918	RARRES1	LXNL|TIG1	retinoic acid receptor responder (tazarotene induced) 1	chr3
5919	RARRES2	HP10433|TIG2	retinoic acid receptor responder (tazarotene induced) 2	chr7
5920	RARRES3	HRASLS4|HRSL4|PLA1/2-3|RIG1|TIG3	retinoic acid receptor responder (tazarotene induced) 3	chr11
5921	RASA1	CM-AVM|CMAVM|GAP|PKWS|RASA|RASGAP|p120GAP|p120RASGAP	RAS p21 protein activator (GTPase activating protein) 1	chr5
5922	RASA2	GAP1M	RAS p21 protein activator 2	chr3
5923	RASGRF1	CDC25|CDC25L|GNRP|GRF1|GRF55|H-GRF55|PP13187|ras-GRF1	Ras protein-specific guanine nucleotide-releasing factor 1	chr15
5925	RB1	OSRC|RB|p105-Rb|pRb|pp110	retinoblastoma 1	chr13
5926	ARID4A	RBBP-1|RBBP1|RBP-1|RBP1	AT rich interactive domain 4A (RBP1-like)	chr14
5928	RBBP4	NURF55|RBAP48	retinoblastoma binding protein 4	chr1
5929	RBBP5	RBQ3|SWD1	retinoblastoma binding protein 5	chr1
5930	RBBP6	MY038|P2P-R|PACT|RBQ-1|SNAMA	retinoblastoma binding protein 6	chr16
5931	RBBP7	RbAp46	retinoblastoma binding protein 7	chrX
5932	RBBP8	COM1|CTIP|JWDS|RIM|SAE2|SCKL2	retinoblastoma binding protein 8	chr18
5934	RBL2	P130|Rb2	retinoblastoma-like 2 (p130)	chr16
5935	RBM3	IS1-RNPL|RNPL	RNA binding motif (RNP1, RRM) protein 3	chrX
5936	RBM4	LARK|RBM4A|ZCCHC21|ZCRB3A	RNA binding motif protein 4	chr11
5937	RBMS1	C2orf12|HCC-4|MSSP|MSSP-1|MSSP-2|MSSP-3|SCR2|YC1	RNA binding motif, single stranded interacting protein 1	chr2
5939	RBMS2	SCR3	RNA binding motif, single stranded interacting protein 2	chr12
5947	RBP1	CRABP-I|CRBP|CRBP1|CRBPI|RBPC	retinol binding protein 1, cellular	chr3
5950	RBP4	RDCCAS	retinol binding protein 4, plasma	chr10
5954	RCN1	PIG20|RCAL|RCN	reticulocalbin 1, EF-hand calcium binding domain	chr11
5955	RCN2	E6BP|ERC-55|ERC55|TCBP49	reticulocalbin 2, EF-hand calcium binding domain	chr15
5957	RCVRN	RCV1	recoverin	chr17
5959	RDH5	9cRDH|HSD17B9|RDH1|SDR9C5	retinol dehydrogenase 5 (11-cis/9-cis)	chr12
5961	PRPH2	AOFMD|AVMD|CACD2|DS|PRPH|RDS|RP7|TSPAN22|rd2	peripherin 2 (retinal degeneration, slow)	chr6
5962	RDX	DFNB24	radixin	chr11
5965	RECQL	RECQL1|RecQ1	RecQ protein-like (DNA helicase Q1-like)	chr12
5966	REL	C-Rel	v-rel avian reticuloendotheliosis viral oncogene homolog	chr2
5967	REG1A	ICRF|P19|PSP|PSPS|PSPS1|PTP|REG	regenerating islet-derived 1 alpha	chr2
5968	REG1B	PSPS2|REGH|REGI-BETA|REGL	regenerating islet-derived 1 beta	chr2
5970	RELA	NFKB3|p65	v-rel avian reticuloendotheliosis viral oncogene homolog A	chr11
5971	RELB	I-REL|IREL|REL-B	v-rel avian reticuloendotheliosis viral oncogene homolog B	chr19
5972	REN	HNFJ2	renin	chr1
5973	RENBP	RBP|RNBP	renin binding protein	chrX
5976	UPF1	HUPF1|NORF1|RENT1|pNORF1|smg-2	UPF1 regulator of nonsense transcripts homolog (yeast)	chr19
5977	DPF2	REQ|UBID4|ubi-d4	D4, zinc and double PHD fingers family 2	chr11
5978	REST	NRSF|XBR	RE1-silencing transcription factor	chr4
5979	RET	CDHF12|CDHR16|HSCR1|MEN2A|MEN2B|MTC1|PTC|RET-ELE1|RET51	ret proto-oncogene	chr10
5980	REV3L	POLZ|REV3	REV3-like, polymerase (DNA directed), zeta, catalytic subunit	chr6
5981	RFC1	A1|MHCBFB|PO-GA|RECC1|RFC|RFC140	replication factor C (activator 1) 1, 145kDa	chr4
5982	RFC2	RFC40	replication factor C (activator 1) 2, 40kDa	chr7
5983	RFC3	RFC38	replication factor C (activator 1) 3, 38kDa	chr13
5984	RFC4	A1|RFC37	replication factor C (activator 1) 4, 37kDa	chr3
5985	RFC5	RFC36	replication factor C (activator 1) 5, 36.5kDa	chr12
5986	RFNG	-	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	chr17
5987	TRIM27	RFP|RNF76	tripartite motif containing 27	chr6
5988	RFPL1	RNF78	ret finger protein-like 1	chr22
5989	RFX1	EFC|RFX	regulatory factor X, 1 (influences HLA class II expression)	chr19
5990	RFX2	-	regulatory factor X, 2 (influences HLA class II expression)	chr19
5991	RFX3	bA32F11.1	regulatory factor X, 3 (influences HLA class II expression)	chr9
5993	RFX5	-	regulatory factor X, 5 (influences HLA class II expression)	chr1
5994	RFXAP	-	regulatory factor X-associated protein	chr13
5995	RGR	RP44	retinal G protein coupled receptor	chr10
5996	RGS1	1R20|BL34|IER1|IR20	regulator of G-protein signaling 1	chr1
5997	RGS2	G0S8	regulator of G-protein signaling 2, 24kDa	chr1
5998	RGS3	C2PA|RGP3	regulator of G-protein signaling 3	chr9
5999	RGS4	RGP4|SCZD9	regulator of G-protein signaling 4	chr1
6000	RGS7	-	regulator of G-protein signaling 7	chr1
6001	RGS10	-	regulator of G-protein signaling 10	chr10
6002	RGS12	-	regulator of G-protein signaling 12	chr4
6003	RGS13	-	regulator of G-protein signaling 13	chr1
6004	RGS16	A28-RGS14|A28-RGS14P|RGS-R	regulator of G-protein signaling 16	chr1
6005	RHAG	CD241|RH2|RH50A|Rh50|Rh50GP|SLC42A1	Rh-associated glycoprotein	chr6
6006	RHCE	CD240CE|RH|RH30A|RHC|RHE|RHIXB|RHPI|Rh4|RhIVb(J)|RhVI|RhVIII	Rh blood group, CcEe antigens	chr1
6009	RHEB	RHEB2	Ras homolog enriched in brain	chr7
6010	RHO	CSNBAD1|OPN2|RP4	rhodopsin	chr3
6013	RLN1	H1|H1RLX|RLXH1|bA12D24.3.1|bA12D24.3.2	relaxin 1	chr9
6014	RIT2	RIBA|RIN|ROC2	Ras-like without CAAX 2	chr18
6015	RING1	RING1A|RNF1	ring finger protein 1	chr6
6016	RIT1	NS8|RIBB|RIT|ROC1	Ras-like without CAAX 1	chr1
6017	RLBP1	CRALBP	retinaldehyde binding protein 1	chr15
6018	RLF	ZN-15L|ZNF292L	rearranged L-myc fusion	chr1
